id,category,shape,shape_type,triples,lexicalization,prefix
13083,Astronaut,(X (X) (X) (X) (X) (X (X) (X))),mixed,"[<S> Buzz Aldrin <P> birthPlace <O> Glen Ridge, New Jersey, <S> Buzz Aldrin <P> mission <O> Apollo 11, <S> Buzz Aldrin <P> status <O> ""Retired"", <S> Buzz Aldrin <P> birthDate <O> ""1930-01-20"", <S> Buzz Aldrin <P> occupation <O> Fighter pilot, <S> Apollo 11 <P> backupPilot <O> William Anders, <S> Apollo 11 <P> operator <O> NASA]","""Buzz Aldrin yn cael ei eni yn Glen Ridge yn New Jersey yn 1930. Buzz oedd pilot cefnog ac aelod o'r clwb Apollo 11, lle oedd y pilot gwersyll William Anders a oedd yn cael ei weithredu gan NASA. Buzz Aldrin wedi ymddeol ers hynny. Buzz Aldrin (a anwyd ar 20 Ionawr 1930 yn Glen Ridge, New Jersey) a wnaeth fel pilot cefnog. Roedd yn aelod o'r clwb Apollo 11, a weithredwyd gan NASA. Buzz Anders oedd y clwb gwersyll gwersyll ar y mis",Welsh
648,CelestialBody,(X (X)),,[<S> 1099 Figneria <P> periapsis <O> 349206000000.0],"""(1099) Mae gan Fyddoniaeth fesur pericentr 349206000000,0."", ""34920600000 - pericentr (1099) Fyddoniaeth."", ""Pericentr (1099) Fyddoniaeth - 349206000000,0.""",Welsh
2901,SportsTeam,(X (X)),,[<S> Serie B <P> champions <O> Carpi F.C. 1909],"""Carpi FC 1909 yw champion blaenorol Serie B. ""Carpi FC 1909 yw champion Serie B. ""Carpi F.C. 1909 wedi ennill champion Serie B o'r blaen. """,Welsh
5383,SportsTeam,(X (X (X))),chain,"[<S> AZAL PFK <P> league <O> Azerbaijan Premier League, <S> Azerbaijan Premier League <P> champions <O> Qarabağ FK]","""Mae'r AZAL PFK yn cystadlu yn y Llys Efengyl Aserbaen lle mae'r championiaeth yn cael ei gynnal gan Qarabag FK. "" ""Mae'r AZAL PFK yn chwarae yn y Llys Efengyl Aserbaen lle mae'r championiaid yn Qarabag FK. "" ""Er bod AZAL PFK yn y Llys Efengyl Aserbaen, Qarabag FK yw'r championiaid"".",Welsh
954,Food,(X (X)),,[<S> France <P> leader <O> Gérard Larcher],"""Mae Liderom Ffrainc yn Gherr Larshe. """,Welsh
460,Artist,(X (X)),,"[<S> Allen Forrest <P> background <O> ""solo singer""]","""Mae Allen Forrest yn sewnwr solo"", ""Roedd Allen Forrest yn sewnwr solo yn wreiddiol"", ""Mae Allen Forrest wedi cael cefndir fel sewnwr solo"".",Welsh
2165,SportsTeam,(X (X (X))),chain,"[<S> A.D. Isidro Metapán <P> manager <O> Jorge Humberto Rodríguez, <S> Jorge Humberto Rodríguez <P> club <O> C.D. Águila]","""Mae Rheolwr FC ""Isidro Metapan"" yn Jorge Umberto Rodríguez, a gafodd ei gronni i club Agile. """,Welsh
6269,Athlete,(X (X) (X (X))),mixed,"[<S> Alan Martin (footballer) <P> club <O> Accrington Stanley F.C., <S> Accrington Stanley F.C. <P> ground <O> Accrington, <S> Alan Martin (footballer) <P> club <O> Aldershot Town F.C.]","""Mae Alan Martin yn chwaraewr pêl-droed ar gyfer Aldershot Town FC, wedi chwarae yn flaenorol ar gyfer Accrington Stanley FC sy'n seiliedig yn Accrington. """,Welsh
6861,City,(X (X) (X) (X)),sibling,"[<S> Austin, Texas <P> areaTotal <O> 703.95 (square kilometres), <S> Austin, Texas <P> populationDensity <O> 1296.65 (inhabitants per square kilometre), <S> Austin, Texas <P> areaCode <O> 512]","""Mae Austin, Texas yn codi ardal 512, cythbwysedd poblogaeth o 1296.65 o bobl ykm ceir ac ardal o 703.95 o km ceir"", ""Mae Austin, Texas yn codi ardal 512, cythbwysedd poblogaeth ykm ceir o 1296.65 a chythbwysedd cyfanswm o 703.95 o km ceir"", ""Mae Austin, Texas yn cwmpasu 703.95 o chilomedr ceir, mae cythbwysedd poblogaeth o 1296.65 o bobl y chilomedr ceir ac yn defnyddio 512 fel",Welsh
10891,WrittenWork,(X (X (X)) (X (X))),mixed,"[<S> Alcatraz Versus the Evil Librarians <P> language <O> English language, <S> English language <P> spokenIn <O> Great Britain, <S> United States <P> leader <O> Joe Biden, <S> Alcatraz Versus the Evil Librarians <P> country <O> United States]","""Mae Alcatraz Versus the Evil Librarians yn dod o'r Unol Daleithiau lle mae Joe Biden yn arweinydd. Mae'r llyfr yn cael ei ysgrifennu mewn Saesneg fel y dywedir yn y Deyrnas Unedig. """,Welsh
10159,MeanOfTransportation,(X (X (X) (X) (X))),mixed,"[<S> American Motors <P> successor <O> Eagle (automobile), <S> American Motors <P> subsidiary <O> Wheel Horse, <S> AMC Matador <P> manufacturer <O> American Motors, <S> American Motors <P> keyPerson <O> Roy D. Chapin, Jr.]","""Mae'r AMC Matador yn cael ei gynhyrchu gan American Motors, person allweddol gyda'r cwmni yw Roy D. Chapin Jr. Mae'r Wyr Cael yn ferch cwmni American Motors a fu'n cael ei orfod gan Eagle. """,Welsh
11616,Building,(X (X (X)) (X (X) (X))),mixed,"[<S> Akita Museum of Art <P> country <O> Japan, <S> Akita Museum of Art <P> location <O> Akita, Akita, <S> Akita, Akita <P> isPartOf <O> Akita Prefecture, <S> Japan <P> ethnicGroup <O> Filipinos in Japan, <S> Japan <P> leader <O> Tarō Asō]","""Mae Gwres Gŵyl Gelf Akita yn Akita, Akita, sy'n rhan o'r Prefegur Akita yn Japan. Mae un o'r grwpiau ethnig yn Japan yn y Filipineau ac mae arweinydd y wlad yn Tarō Aso. """,Welsh
2603,Politician,(X (X)),,[<S> Battle of the Wilderness <P> isPartOfMilitaryConflict <O> American Civil War],"""Roedd ymladd y Wilderness yn cael ei ymladd yn ystod Rhyfel Cartref Americanaidd"".",Welsh
6518,Building,(X (X) (X) (X)),sibling,"[<S> Amdavad ni Gufa <P> location <O> Gujarat, <S> Amdavad ni Gufa <P> country <O> India, <S> Amdavad ni Gufa <P> completionDate <O> 1995]","""Aroswyd Amdavad ni Gufa yn 1995 ac mae'n lleoli yn Gujarat, India. ""Aroswyd Amdavad ni Gufa yn 1995 yn Gujarat, India.",Welsh
3064,Food,(X (X) (X) (X)),sibling,"[<S> Batchoy <P> country <O> Philippines, <S> Batchoy <P> mainIngredient <O> ""noodles, pork organs, vegetables, chicken, shrimp, beef"", <S> Batchoy <P> ingredient <O> Pork]","""Gweinidogion y bachwy sy'n cael ei fwyta yn y Filipinoedd, yw'r bachwy, y porc, y cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cynnyrch cyn",Welsh
2807,SportsTeam,(X (X)),,[<S> Campeonato Brasileiro Série C <P> champions <O> Vila Nova Futebol Clube],"""Mae Villa Nova Futebol Clube wedi bod yn champion Campeonato Brasileiro Série C. "" ""Vila Nova Futebol Clube yw champion Campeonato Brasileiro Serie C. """,Welsh
3441,Artist,(X (X) (X)),sibling,"[<S> Ace Wilder <P> birthPlace <O> Stockholm, <S> Ace Wilder <P> background <O> ""solo singer""]","""Mae Ace Wilder yn seinnog solo a anwyd yn Stockholm. "" ""Ganwyd yn Stockholm, mae Ace Wilder yn ôl fel seinnog solo. "" ""Mae Ace Wilder yn seinnog solo lleol yn Stockholm. """,Welsh
12077,Food,(X (X) (X) (X) (X) (X)),sibling,"[<S> Arrabbiata sauce <P> ingredient <O> Chili pepper, <S> Arrabbiata sauce <P> mainIngredient <O> ""Tomatoes, red chili, garlic, olive oil"", <S> Arrabbiata sauce <P> region <O> Rome, <S> Arrabbiata sauce <P> dishVariation <O> Basil, <S> Arrabbiata sauce <P> country <O> Italy]","""Mae sos Arrabbiata yn ddŵr traddodiadol o Rhufain yn yr Eidal ac mae'n cael ei wneud o ddomat, chilli coch, garwn a olew oliw. Gellir cynnwys basil hefyd yn y sos. """,Welsh
3098,WrittenWork,(X (X)),,"[<S> Acta Palaeontologica Polonica <P> abbreviation <O> ""Acta Palaeontol. Pol.""]","""Acta Palaeontologica Polonica yn cael ei gyfyngu i Acta Palaeontol. Pol."", ""Acta Palaeontologica Polonica yn cael ei gyfyngu i Acta Palaeontol. Pol."", ""Acta Palaeontologica Polonica's name is actilated is Acta Palaeontol. Pol. """,Welsh
1886,Food,(X (X)),,[<S> Barny Cakes <P> fat <O> 4.8 g],Mae cekeu barny yn cynnwys 4.8 g o gaeaf.,Welsh
5199,Politician,(X (X (X))),chain,"[<S> Alfred Moore Scales <P> country <O> United States, <S> United States <P> ethnicGroup <O> African Americans]","""Mae Alfred Moore Scales yn byw yn yr Unol Daleithiau, lle mae un o'r grwpiau ethnig, yn Afro-Amerigwyr. """", Mae Affro-Amerigwyr yn grŵp ethnig yn yr Unol Daleithiau, y wlad y daeth Alfred Moore Scales o. """", Mae Alfred Moore Scales yn byw yn yr Unol Daleithiau, lle mae Afro-Amerigwyr yn grŵp ethnig. """,Welsh
886,Food,(X (X)),,[<S> Barny Cakes <P> country <O> France],"""Straoy, o'r lle rydw i'n dod o Barni'r Piero, yw Ffrainc. """,Welsh
1603,Building,(X (X) (X)),sibling,"[<S> Addis Ababa City Hall <P> buildingStartDate <O> 1961, <S> Addis Ababa City Hall <P> floorArea <O> 140000.0 (square metres)]","""Mae Ratuşa Addis-Abeby wedi dechrau ei hadeiladu yn 1961 a mae ganddo ardal 140000,0 metr cvadr"", ""Mae adeiladu Ratuşa Addis-Abeby, a gyfansodd ardal 140000,0 metr cvadr, wedi dechrau yn 1961"", ""Ratuşa Addis-Abeby wedi ei hadeiladu yn 1961 a mae ganddo ardal 140000 metr cvadr"".",Welsh
3514,Airport,(X (X) (X (X) (X))),mixed,"[<S> Appleton International Airport <P> location <O> Greenville, Wisconsin, <S> Greenville, Wisconsin <P> isPartOf <O> Grand Chute, Wisconsin, <S> Greenville, Wisconsin <P> isPartOf <O> Dale, Wisconsin, <S> Appleton International Airport <P> cityServed <O> Appleton, Wisconsin]","""Mae Aeroport Adranol Epleton (Appleton) yn Greenville, sy'n Grand Shut yn rhan o Deil, Wisconsin"", ""Mae Aeroport Adranol Epleton yn Greenville, Grand Shut, Dale, Wisconsin ac yn gwasanaethu Appleton"", ""Mae Aeroport Adranol Epleton, sy'n lleoli yn Greenville (Visconsin), yn gwasanaethu Appleton, Grand Shut a Dale",Welsh
5541,University,(X (X) (X) (X) (X) (X) (X) (X)),sibling,"[<S> Acharya Institute of Technology <P> city <O> Bangalore, <S> Acharya Institute of Technology <P> director <O> ""Dr. G. P. Prabhukumar"", <S> Acharya Institute of Technology <P> established <O> 2000, <S> Acharya Institute of Technology <P> country <O> ""India"", <S> Acharya Institute of Technology <P> numberOfPostgraduateStudents <O> 700, <S> Acharya Institute of Technology <P> campus <O> ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."", <S> Acharya Institute of Technology <P> affiliation <O> Visvesvaraya Technological University]","""Mae Canolfan y Institwdd Technolegol Acharya yn lleoli yn Soldewanahalli, Acharya Dr. Sarvapalli Radhakarishnan Road, Hesssarghatta Main Road, Bangalore - 560090, India. Mae gan y Institwdd, a sefydlwyd yn 2000, 700 o ddisgyblion, a'r cyfarwyddwr - Dr. G.P. Prabhukumar.",Welsh
8749,Artist,(X (X) (X) (X (X))),mixed,"[<S> Alison O'Donnell <P> genre <O> Psychedelic folk, <S> Alison O'Donnell <P> recordLabel <O> Deram Records, <S> Deram Records <P> location <O> London, <S> Alison O'Donnell <P> recordLabel <O> Stanyan Records]","""Cynnywyd cantwr folklor Psychedelic Alison O'Donnell gyda Stanyan Records a Deram Records yn Llundain. """",Cynnywyd cerddor folc Psychedelic Alison O'Donnell gyda Deram Records yn Llundain.",Welsh
1608,Building,(X (X (X))),chain,"[<S> Addis Ababa City Hall <P> location <O> Addis Ababa, <S> Addis Ababa <P> country <O> Ethiopia]","""Ratuşa Addis-Abeby sy'n lleoli yn Addis Abebe, Ethiopia. """",Ratuşa Addis-Abeby sy'n lleoli mewn un ddinas eninawm - prifddinas Ethiopia. """",Ratuşa Addis-Abeby sy'n lleoli yn Addis Abebe, Ethiopia. """,Welsh
7049,Company,(X (X) (X) (X)),sibling,"[<S> GMA New Media <P> location <O> Quezon City, <S> GMA New Media <P> product <O> World Wide Web, <S> GMA New Media <P> product <O> Online Game]","""Mae GMA New Media, sy'n lleoli yn Quezon City, yn gwneud gwefannau a gemau ar-lein. """", Mae GMA New Media, sy'n lleoli yn Quezon City, yn cynnig gwasanaethau ar-lein ac yn gwneud gemau ar-lein. "", ""Mae GMA New Media sy'n lleoli yn ddinas Quezon yn cynhyrchu gwasanaethau ar-lein gyda'r prif gynhyrchiad yn gemau ar-lein. """,Welsh
253,Airport,(X (X)),,[<S> Pakistan Civil Aviation Authority <P> location <O> Jinnah International Airport],"""Mestonahoddiad Ystyryddiaeth Aviation Sifil Pakanistan - Aeroport Rhyngwladol Джинна"", ""Mae Rheolaeth Aviation Sifil Pakanistan yn y maes awyr rhyngwladol ""Джинна""."", ""Mae Rheolaeth Aviation Sifil Pakanistan yn y maes awyr rhyngwladol ""Джинна"".",Welsh
737,ComicsCharacter,(X (X)),,[<S> Blockbuster (comicsCharacter) <P> creator <O> Tom Lyle],"""Blocbuster oedd y person cyntaf i'w greu gan Tom Lylo. """,Welsh
2210,MeanOfTransportation,(X (X)),,[<S> Ariane 5 <P> finalFlight <O> 2003-09-27],"""Roedd hedfan olaf Ariane 5 ar 27-09-27 2003"", ""Roedd hedfan olaf Ariane 5 ar 27-09-27 2003"", ""Roedd hedfan olaf Ariane 5 ar 27fed Medi 2003"".",Welsh
5704,Airport,(X (X (X) (X))),mixed,"[<S> Afonso Pena International Airport <P> cityServed <O> Curitiba, <S> Curitiba <P> isPartOf <O> Paraná (state), <S> Curitiba <P> leader <O> Democratic Labour Party (Brazil)]","""Mae Arfordir Rhyngwladol Afonso Pena yn gwasanaethu Curitiba, sy'n rhan o wladwriaeth Parana ac yn cael ei arwain gan Bwrtid Gweithwyr Democratol Brasil. """", Mae Arfordir Rhyngwladol Afonso Pena yn gwasanaethu dinas Curitiba sy'n rhan o wladwriaeth Parana ac yn cael ei arwain gan Bwrtid Gweithwyr Democratol Brasil. """", Mae Arfordir Rhyngwladol Afonso Pena yn gwasanaethu dinas Curitiba, wladwriaeth Parana, lle mae'r bwrtid arweinydd lleol yn y",Welsh
4762,Building,(X (X (X)) (X (X) (X))),mixed,"[<S> AC Hotel Bella Sky Copenhagen <P> location <O> Denmark, <S> Marriott International <P> foundationPlace <O> Washington, D.C., <S> Denmark <P> leader <O> Lars Løkke Rasmussen, <S> AC Hotel Bella Sky Copenhagen <P> tenant <O> Marriott International, <S> Marriott International <P> keyPerson <O> Bill Marriott]","""Bill Mariott - un o bobl allweddol y cwmni Marriott International, a sefydlwyd yn Washington ac mae'n rhentiwr gweithredol o Hotel Bella Sky Copenhagen yn Ddanemark. Mae'r wlad yn arwain Lars Løкке Rasmussen. """,Welsh
1420,Airport,(X (X) (X)),sibling,"[<S> Andrews County Airport <P> 3rdRunwayLengthFeet <O> 2939, <S> Andrews County Airport <P> elevationAboveTheSeaLevel <O> 973.0]","""Mae'r 3ydd llinell hedfan-drosedd yn maes awyr окруeg Andrews yn 2939 troed ac yn 973 troed ar lefel y môr. """,Welsh
2157,SportsTeam,(X (X) (X)),sibling,"[<S> A.C. Lumezzane <P> numberOfMembers <O> 4150, <S> A.C. Lumezzane <P> league <O> Lega Pro]","""Mae FC ""Lumeццаne"" yn cynnwys 4150 aelod, ac maen nhw'n chwarae yn Lliga Profesional Italia. """,Welsh
2900,Food,(X (X) (X) (X)),sibling,"[<S> Arem-arem <P> ingredient <O> Banana leaf, <S> Arem-arem <P> mainIngredient <O> ""compressed rice cooked in banana leaf with vegetables or minced meat fillings"", <S> Arem-arem <P> region <O> ""Nationwide in Indonesia, but more specific to Java""]","""Mae'r bwyd arem-arem yn cael ei ddarganfod ledled y wlad, ond yn fwy penodol i'r Jaw. Mae ei brif gynhwysion yn cubiau ryswy, a gynhalir mewn llwytho bananas gyda'r llenw o glasiau neu fardw.",Welsh
3693,Building,(X (X) (X) (X) (X)),sibling,"[<S> 320 South Boston Building <P> height <O> 121.92 (metres), <S> 320 South Boston Building <P> formerName <O> ""Exchange National Bank Building"", <S> 320 South Boston Building <P> completionDate <O> 1929, <S> 320 South Boston Building <P> floorCount <O> 22]","""Mae'r adeilad ar Saus-Boston Street 320, a ellir ei adnabod fel adeilad y Banc Ariannol Cenedlaethol, yn 121,92 metr o uchder, 22 lwybr a'i gwblhau yn 1929"".",Welsh
2531,Politician,(X (X)),,"[<S> Alberto Teisaire <P> birthPlace <O> Mendoza, Argentina]","""Cerwyd Alberto Teisaire yn Mendoza yn yr Argentina. """,Welsh
2970,Food,(X (X (X) (X))),mixed,"[<S> Bacon Explosion <P> country <O> United States, <S> United States <P> ethnicGroup <O> White Americans, <S> United States <P> capital <O> Washington, D.C.]","""Stadlys yr Unol Daleithiau - Washington, D.C., lle mae Americaid Gwynethol, a gafodd ei ddyfannu yn y Bresgwydd"", ""Stadlys yr Unol Daleithiau - Washington, D.C., y mae Americaid Gwynethol - un o'r grwpiau ethnig.",Welsh
2410,Politician,(X (X)),,[<S> Abdulsalami Abubakar <P> inOfficeWhileVicePresident <O> Mike Akhigbe],"""Roedd Abdulsalami Abubakar yn swydd tra oedd Mike Akhigbe yn Ffynydd Arlywydd. "" ""Roedd Abdulsalami Abubakar yn swydd tra oedd Mike Akhigbe yn Ffynydd Arlywydd. """,Welsh
7174,Food,(X (X) (X (X))),mixed,"[<S> Ayam penyet <P> region <O> Malaysia, <S> Malaysia <P> ethnicGroup <O> Malaysian Chinese, <S> Ayam penyet <P> country <O> Java]","""Y mae'r bwyd Ayam penyet yn dod o ardal Malaysia lle mae rhai o'r grwpiau ethnig yn Tsieineaidd Malesiaidd. """", Ayam penyet yw bwyd a ddarperir yn Java ac mae hefyd yn boblogaidd yn Malaysia, lle mae grŵp ethnig o'r enw Tsieineaidd Malesiaidd. """", Ayam penyet yn o'r Java ac mae hefyd yn boblogaidd yn Malaysia, lle mae Tsieineaid Malesiaidd yn grŵp ethnig"".",Welsh
998,Building,(X (X)),,[<S> Adare Manor <P> architect <O> Philip Charles Hardwick],"""Roedd Philip Charles Hardwick yn archweithiwr Adare Manor. "" ""Roedd Philip Charles Hardwick yn archweithiwr Adare Manor. """,Welsh
5371,SportsTeam,(X (X (X))),chain,"[<S> AFC Ajax (amateurs) <P> ground <O> Amsterdam, <S> Amsterdam <P> part <O> Amsterdam-Centrum]","""Mae Amsterdam-Centrum yn rhan o Amsterdam lle mae'r maes AFC Ajax (amateriaid) yn lleoli. """", Amsterdam-Centrum yw rhan o Amsterdam, y ddinas lle mae AFC Ajax (amateriaid) yn cael eu maes. """", Amsterdam-Centrum yw rhan o Amsterdam lle mae AFC Ajax yn lleoli. """,Welsh
3061,WrittenWork,(X (X)),,[<S> A Loyal Character Dancer <P> publisher <O> Soho Press],"""Mae'r Cyhoeddusydd Soho yn cyhoeddi ""A Loyal Character Dancer"".",Welsh
7696,Politician,(X (X) (X) (X)),sibling,"[<S> Abdul Taib Mahmud <P> party <O> Parti Pesaka Bumiputera Bersatu, <S> Abdul Taib Mahmud <P> birthPlace <O> Miri, Malaysia, <S> Abdul Taib Mahmud <P> residence <O> ""Demak Jaya, Jalan Bako, Kuching, Sarawak""]","""Abdul Taib Mahmud, sy'n cynrychioli'r Parti Pesaka Bumiputera Bersatu, cafodd ei eni yn Miri, Malaysia ac mae'n byw yn Demak Jaya, Jalan Bako, Kuching, Sarawak. """,Welsh
3500,Airport,(X (X) (X (X) (X))),mixed,"[<S> Angola International Airport <P> location <O> Ícolo e Bengo, <S> Ícolo e Bengo <P> country <O> Angola, <S> Angola International Airport <P> runwayLength <O> 3800.0, <S> Ícolo e Bengo <P> isPartOf <O> Luanda Province]","""Yn y band o llifogydd, sy'n cynnwys 3800,0, Aeroport Adranol Angolyn sy'n lleoli ar ynys Ikole-e-Beng, sy'n lleoli yn farchnad Luanda yn Ankole. """,Welsh
2318,Airport,(X (X (X) (X))),mixed,"[<S> Abilene Regional Airport <P> cityServed <O> Abilene, Texas, <S> Abilene, Texas <P> country <O> United States, <S> Abilene, Texas <P> isPartOf <O> Jones County, Texas]","""Mae Aeroport Reol Awbilin yn gwasanaethu'r ddinas Abilin yn ardal Jones, stat Texas, Unol Daleithiau America. """", Mae Aeroport Reol Awbilin yn gwasanaethu'r ddinas Abilin, sir Jones, stat Texas, Unol Daleithiau. """" Mae'r ddinas Abilin, stat Texas, yn gwasanaethu'r aerodrwm reol Awbilin, yn rhan o ardal Jones, stat Texas, Unol Daleithiau. """,Welsh
2181,MeanOfTransportation,(X (X)),,[<S> Alvis Speed 25 <P> wheelbase <O> 127.0 (inches)],"""Mae gan Alvis Speed 25 ymhell gwydrau o 127 o eiliad"".",Welsh
3351,Airport,(X (X) (X)),sibling,"[<S> Ardmore Airport (New Zealand) <P> runwayLength <O> 1411.0, <S> Ardmore Airport (New Zealand) <P> 3rdRunwaySurfaceType <O> Poaceae]","""Mae hyd y llwybr y Ardmore Aerfoad yn Seland Newydd yn 1,411 ac y trydydd math o wyneb llwybr yw poaceae"".",Welsh
9600,City,(X (X (X)) (X (X))),mixed,"[<S> United States <P> ethnicGroup <O> Asian Americans, <S> Albuquerque, New Mexico <P> leaderTitle <O> New Mexico Senate, <S> New Mexico Senate <P> leader <O> John Sánchez, <S> Albuquerque, New Mexico <P> country <O> United States]","""Mae Albuquerque, New Mexico yn y Unol Daleithiau ac mae America Asiaidd yn grŵp ethnig yno. Mae John Sánchez, yn un o'r arweinwyr, yn Senedd New Mexico sy'n arwain y wladwriaeth. """,Welsh
8046,SportsTeam,(X (X (X) (X))),mixed,"[<S> AZ Alkmaar <P> manager <O> John van den Brom, <S> John van den Brom <P> club <O> AFC Ajax, <S> John van den Brom <P> club <O> Vitesse Arnhem]","""Mae John van den Brom wedi bod yn rheolwr AZ Alkmaar, mae yn Vitesse Arnhem ac yn chwarae ar gyfer AFC Ajax. """,Welsh
1846,Food,(X (X)),,[<S> Baked Alaska <P> ingredient <O> Sponge cake],"""Mae tort sbonc yn gynhwysedd o Alaska Bac. "" ""Mae un o gynhwysedd Alaska Bac yn Cake Sbonc. "" ""Mae cake sbonc yn gynhwysedd mewn Alaska Bac. """,Welsh
2306,MeanOfTransportation,(X (X)),,[<S> P&O (company) <P> location <O> London],"""Mae lleoliad y cwmni P&O yn Llundain. "" ""Mae cwmni P&O yn Llundain. "" ""Mae cwmni trafnidiaeth P&O yn Llundain. """,Welsh
12790,WrittenWork,(X (X (X)) (X (X) (X))),mixed,"[<S> United Kingdom <P> language <O> English language, <S> United Kingdom <P> leader <O> David Cameron, <S> AIDS (journal) <P> country <O> United Kingdom, <S> AIDS (journal) <P> publisher <O> Lippincott Williams & Wilkins, <S> Lippincott Williams & Wilkins <P> parentCompany <O> Wolters Kluwer]","""Mae David Cameron yn arweinydd yn y Deyrnas Unedig sy'n siarad Saesneg, lle cyhoeddwyd y AIDS Journal. Mae'r AIDS Journal yn cael ei gyhoeddi gan Lippincott Williams & Wilkins, sy'n cael ei chyflawni gan Wolters Kluwer. """",Mae David Cameron yn arweinydd yn y Deyrnas Unedig lle mae Saesneg yn iaith siaradedig. Mae'r AIDS Journal yn cael ei gyhoeddi yn y Deyrnas Unedig gan Lippincott Williams & Wilkins, a'i gwmni rhiant yw Wolters Kluwer.",Welsh
